None;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) high;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) low;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium;542 (WT) medium
None;BBCH max;BBCH median;BBCH min;Chlorophyll mean;Chlorophyll std;Dry biomass fruit kg/m2 mean;Dry biomass fruit kg/m2 std;Dry biomass leaf kg/m2 mean;Dry biomass leaf kg/m2 mean HANTS;Dry biomass leaf kg/m2 std;Dry biomass stem kg/m2 mean;Dry biomass stem kg/m2 mean HANTS;Dry biomass stem kg/m2 std;Dry biomass total kg/m2 mean;Dry biomass total kg/m2 mean HANTS;Dry biomass total kg/m2 std;Height [cm] mean;Height [cm] std;LAI mean;LAI mean HANTS;LAI std;Plant count mean;Plant count std;Water content fruit [%] mean;Water content fruit [%] std;Water content fruit kg/m2 mean;Water content fruit kg/m2 std;Water content leaf [%] mean;Water content leaf [%] std;Water content leaf kg/m2 mean;Water content leaf kg/m2 mean HANTS;Water content leaf kg/m2 std;Water content stem [%] mean;Water content stem [%] std;Water content stem kg/m2 mean;Water content stem kg/m2 mean HANTS;Water content stem kg/m2 std;Water content total [%] mean;Water content total [%] std;Water content total kg/m2 mean;Water content total kg/m2 mean HANTS;Water content total kg/m2 std;Wet biomass fruit kg/m2 mean;Wet biomass fruit kg/m2 std;Wet biomass leaf kg/m2 mean;Wet biomass leaf kg/m2 mean HANTS;Wet biomass leaf kg/m2 std;Wet biomass stem kg/m2 mean;Wet biomass stem kg/m2 mean HANTS;Wet biomass stem kg/m2 std;Wet biomass total kg/m2 mean;Wet biomass total kg/m2 mean HANTS;Wet biomass total kg/m2 std;brown pigment mean;brown pigment std;BBCH;Chlorophyll mean;Chlorophyll std;Dry biomass fruit kg/m2;Dry biomass leaf kg/m2;Dry biomass leaf kg/m2 HANTS;Dry biomass stem kg/m2;Dry biomass stem kg/m2 HANTS;Dry biomass total kg/m2;Dry biomass total kg/m2 HANTS;Estimated share of brown leaf area [%] lower layer;Estimated share of brown leaf area [%] upper layer;Height [cm];LAI;LAI HANTS;Plant count;Water content fruit [%];Water content fruit kg/m2;Water content leaf [%];Water content leaf kg/m2;Water content leaf kg/m2 HANTS;Water content stem [%];Water content stem kg/m2;Water content stem kg/m2 HANTS;Water content total [%];Water content total kg/m2;Water content total kg/m2 HANTS;Wet biomass fruit kg/m2;Wet biomass leaf kg/m2;Wet biomass leaf kg/m2 HANTS;Wet biomass stem kg/m2;Wet biomass stem kg/m2 HANTS;Wet biomass total kg/m2;Wet biomass total kg/m2 HANTS;brown pigment;BBCH;Chlorophyll mean;Chlorophyll std;Dry biomass fruit kg/m2;Dry biomass leaf kg/m2;Dry biomass leaf kg/m2 HANTS;Dry biomass stem kg/m2;Dry biomass stem kg/m2 HANTS;Dry biomass total kg/m2;Dry biomass total kg/m2 HANTS;Estimated share of brown leaf area [%] lower layer;Estimated share of brown leaf area [%] upper layer;Height [cm];LAI;LAI HANTS;Plant count;Water content fruit [%];Water content fruit kg/m2;Water content leaf [%];Water content leaf kg/m2;Water content leaf kg/m2 HANTS;Water content stem [%];Water content stem kg/m2;Water content stem kg/m2 HANTS;Water content total [%];Water content total kg/m2;Water content total kg/m2 HANTS;Wet biomass fruit kg/m2;Wet biomass leaf kg/m2;Wet biomass leaf kg/m2 HANTS;Wet biomass stem kg/m2;Wet biomass stem kg/m2 HANTS;Wet biomass total kg/m2;Wet biomass total kg/m2 HANTS;brown pigment;BBCH;Chlorophyll mean;Chlorophyll std;Dry biomass fruit kg/m2;Dry biomass leaf kg/m2;Dry biomass leaf kg/m2 HANTS;Dry biomass stem kg/m2;Dry biomass stem kg/m2 HANTS;Dry biomass total kg/m2;Dry biomass total kg/m2 HANTS;Estimated share of brown leaf area [%] lower layer;Estimated share of brown leaf area [%] upper layer;Height [cm];LAI;LAI HANTS;Plant count;Water content fruit [%];Water content fruit kg/m2;Water content leaf [%];Water content leaf kg/m2;Water content leaf kg/m2 HANTS;Water content stem [%];Water content stem kg/m2;Water content stem kg/m2 HANTS;Water content total [%];Water content total kg/m2;Water content total kg/m2 HANTS;Wet biomass fruit kg/m2;Wet biomass leaf kg/m2;Wet biomass leaf kg/m2 HANTS;Wet biomass stem kg/m2;Wet biomass stem kg/m2 HANTS;Wet biomass total kg/m2;Wet biomass total kg/m2 HANTS;brown pigment
2017-03-24;22.0000;22.0000;22.0000;35.4214;3.7437;;;0.0215;0.0226;0.0139;0.0032;0.0037;0.0032;0.0253;0.0203;0.0156;8.6667;1.5275;0.3778;0.4361;0.0517;6.6667;0.5774;;;;;78.7833;3.4790;0.0832;0.0922;0.0513;81.1333;9.8959;0.0102;0.0102;0.0062;78.9700;3.8985;0.0918;0.0922;0.0847;;;0.1047;0.1148;0.0644;0.0233;0.0122;0.0290;0.1524;0.1395;0.0832;0.0000;0.0000;22.0000;32.2800;2.6846;;0.0269;0.0224;0.0023;0.0023;0.0291;0.0250;0.0000;0.0000;9.0000;0.4120;0.3419;7.0000;;;82.7500;0.1289;0.1067;87.3200;0.0156;0.0156;83.2200;0.1446;0.0295;;0.1558;0.1291;0.0179;0.0179;0.1737;0.1414;0.0000;22.0000;38.7000;2.2196;;0.0067;0.0028;0.0004;0.0004;0.0071;0.0071;0.0000;0.0000;7.0000;0.3010;0.3599;6.0000;;;77.3500;0.0228;0.0128;86.3600;0.0024;0.0024;78.1300;0.0252;0.0054;;0.0295;0.0156;0.0028;0.0028;0.0323;0.1126;0.0000;22.0000;35.9400;3.3508;;0.0358;0.0344;0.0054;0.0085;0.0413;0.0423;0.0000;0.0000;10.0000;0.4280;0.4243;7.0000;;;76.2500;0.1150;0.1130;69.7200;0.0125;0.0125;75.5600;0.1275;0.2185;;0.1509;0.1474;0.0179;0.0804;0.1688;0.2856;0.0000
2017-03-28;22.0000;22.0000;22.0000;31.5400;4.1121;;;0.0240;0.0289;0.0129;0.0100;0.0170;0.0124;0.0354;0.0545;0.0329;10.3333;2.0817;0.5214;0.6011;0.2722;7.0000;1.0000;;;;;77.5333;3.6243;0.0979;0.1209;0.0595;83.5767;0.9640;0.0583;0.1035;0.0534;78.3067;3.3188;0.1435;0.2240;0.0916;;;0.1219;0.1498;0.0722;0.0456;0.0959;0.0478;0.1148;0.2187;0.1054;0.0000;0.0000;22.0000;28.4000;3.2357;;0.0136;0.0222;0.0013;0.0121;0.0149;0.0056;0.0000;0.0000;12.0000;0.6560;0.9246;7.0000;;;79.3500;0.0524;0.1082;82.7600;0.0061;0.1213;79.6900;0.0584;0.2563;;0.0660;0.1304;0.0073;0.1334;0.0733;0.0177;0.0000;22.0000;33.6000;3.6510;;0.0077;0.0241;0.0006;0.0339;0.0083;0.0896;0.0000;0.0000;11.0000;0.4810;0.5721;8.0000;;;73.3600;0.0212;0.0867;83.3300;0.0032;0.1161;74.5200;0.0243;0.1340;;0.0289;0.1108;0.0038;0.0610;0.0327;0.0818;0.0000;22.0000;32.6200;4.0370;;0.0324;0.0438;0.0052;0.0069;0.0376;0.0564;0.0000;0.0000;8.0000;0.1140;0.3809;6.0000;;;79.8900;0.1288;0.1903;84.6400;0.0285;0.0748;80.7100;0.1573;0.2304;;0.1612;0.2340;0.0337;0.0342;0.1949;0.2884;0.0000
2017-04-05;24.0000;24.0000;23.0000;35.2067;5.3015;;;0.0264;0.0227;0.0164;0.0100;0.0143;0.0066;0.0437;0.0563;0.0209;13.3333;4.7258;0.7798;0.6355;0.1938;5.5000;1.8028;;;;;80.6267;3.3324;0.1152;0.0879;0.0966;84.1933;2.7872;0.0581;0.0821;0.0393;81.2067;3.3177;0.1533;0.1600;0.1134;;;0.1416;0.1106;0.1129;0.0474;0.0745;0.0471;0.1634;0.1786;0.1470;0.0000;0.0000;24.0000;28.8600;2.2210;;0.0107;0.0171;0.0010;0.0178;0.0117;0.0453;0.0000;0.0000;15.0000;0.9080;0.9535;3.5000;;;80.3700;0.0439;0.0613;83.3300;0.0050;0.1044;80.6700;0.0489;0.1924;;0.0546;0.0784;0.0061;0.1222;0.0607;0.2015;0.0000;24.0000;38.3400;3.2316;;0.0220;0.0163;0.0035;0.0157;0.0255;0.0573;0.0000;0.0000;8.0000;0.8000;0.5243;6.0000;;;77.4300;0.0753;0.0451;81.9400;0.0160;0.0632;78.1900;0.0913;0.0767;;0.0973;0.0614;0.0196;0.0308;0.1168;0.0015;0.0000;23.0000;38.4200;2.7326;;0.0531;0.0394;0.0114;0.0106;0.0645;0.0580;0.0000;0.0000;17.0000;0.9380;0.5552;7.0000;;;84.0800;0.2806;0.1849;87.3100;0.0781;0.0819;84.7600;0.3586;0.1520;;0.3337;0.2243;0.0894;0.0164;0.4231;0.1768;0.0000
2017-04-10;24.0000;24.0000;24.0000;32.3067;4.5004;;;0.0177;0.0183;0.0109;0.0040;0.0025;0.0055;0.0286;0.0302;0.0176;15.3333;2.8868;0.6927;0.6941;0.3813;7.3333;1.1547;;;;;82.1533;2.9774;0.0784;0.0738;0.0603;88.3667;1.0852;0.0222;0.0222;0.0181;83.0533;2.9344;0.1099;0.0657;0.0514;;;0.0962;0.0921;0.0710;0.0240;0.0034;0.0182;0.1444;0.1169;0.0963;0.0000;0.0000;;28.0600;2.4926;;0.0187;0.0114;0.0024;0.0013;0.0211;0.0484;0.0000;0.0000;17.0000;1.0600;0.7608;6.0000;;;84.6300;0.1028;0.0391;89.4400;0.0203;0.0203;85.3900;0.1231;0.1231;;0.1215;0.0505;0.0227;0.0227;0.1442;0.2793;0.0000;24.0000;34.0400;1.8929;;0.0121;0.0065;0.0009;0.0009;0.0130;0.0130;0.0000;0.0000;12.0000;0.0901;0.3707;8.0000;;;78.8500;0.0452;0.0080;87.2700;0.0061;0.0061;79.7600;0.0512;0.0512;;0.0573;0.0144;0.0069;0.0069;0.0642;0.0152;0.0000;;34.8200;5.1862;;0.0204;0.0373;0.0033;0.0149;0.0237;0.0527;0.0000;0.0000;17.0000;0.9123;0.9620;8.0000;;;82.9800;0.0997;0.1759;88.3900;0.0250;0.0555;84.0100;0.1246;0.1858;;0.1201;0.2132;0.0283;0.0565;0.1484;0.2151;0.0000
2017-04-21;25.0000;25.0000;24.0000;34.4267;3.9972;;;0.0317;0.0300;0.0165;0.0095;0.0095;0.0091;0.0397;0.0165;0.0244;18.6667;4.9329;0.9504;0.9524;0.4729;6.3333;0.5774;;;;;80.4167;2.0932;0.1392;0.1434;0.0702;85.6833;1.8002;0.0477;0.0477;0.0408;81.5667;1.9235;0.1936;0.1217;0.1367;;;0.1709;0.1733;0.0863;0.0682;0.0682;0.0620;0.2602;0.1769;0.1454;0.0000;0.0000;25.0000;30.6200;4.5130;;0.0206;0.0181;0.0035;0.0035;0.0241;0.0129;0.0000;0.0000;22.0000;1.0600;0.8207;6.0000;;;82.4400;0.0965;0.1086;87.5000;0.0247;0.0247;83.4200;0.1212;0.1212;;0.1171;0.1267;0.0283;0.0283;0.1453;0.1794;0.0000;24.0000;36.4400;2.8334;;0.0280;0.0185;0.0040;0.0040;0.0320;0.0320;0.0000;0.0000;13.0000;0.5262;0.3544;7.0000;;;78.2600;0.1008;0.0724;85.6500;0.0241;0.0241;79.5800;0.1249;0.0603;;0.1288;0.0909;0.0281;0.0281;0.1569;0.1865;0.0000;25.0000;36.2200;0.5718;;0.0550;0.0498;0.0238;0.0180;0.0788;0.0586;0.0000;0.0000;21.0000;1.3890;1.5518;6.0000;;;80.5500;0.2278;0.2290;83.9000;0.1243;0.0644;81.7000;0.3521;0.3816;;0.2828;0.2788;0.1481;0.1484;0.4309;0.4621;0.0000
2017-05-02;29.0000;27.0000;27.0000;40.9067;5.9727;;;0.0726;0.0634;0.0284;0.0240;0.0167;0.0158;0.0825;0.0601;0.0560;25.6667;4.1633;1.3161;1.5033;0.7083;8.3333;1.1547;;;;;81.7633;2.7020;0.3409;0.3084;0.1239;85.7200;1.5612;0.1338;0.1240;0.0957;82.8600;2.3603;0.4913;0.4352;0.2350;;;0.4134;0.3719;0.1508;0.1712;0.1494;0.1250;0.5881;0.4858;0.3012;0.0000;0.0000;27.0000;36.0400;5.4875;;0.0698;0.0494;0.0201;0.0201;0.0898;0.0155;0.0000;0.0000;27.0000;0.8946;1.4513;7.0000;;;84.6000;0.3832;0.2913;87.5100;0.1405;0.0312;85.3600;0.5238;0.2853;;0.4530;0.3408;0.1606;0.0233;0.6136;0.2201;0.0000;27.0000;42.0200;6.2552;;0.0529;0.0582;0.0127;0.0104;0.0656;0.0482;0.0000;0.0000;21.0000;0.5959;0.6738;9.0000;;;79.2200;0.2015;0.2544;85.0100;0.0723;0.0826;80.6700;0.2737;0.3404;;0.2543;0.3126;0.0850;0.1193;0.3393;0.5062;0.0000;29.0000;44.6600;2.6178;;0.1259;0.0792;0.0540;0.0265;0.1799;0.0959;0.0000;0.0000;29.0000;2.0360;2.2452;9.0000;;;81.4700;0.5534;0.3614;84.6400;0.2975;0.1787;82.5500;0.8509;0.6735;;0.6793;0.4406;0.3515;0.2875;1.0308;0.8185;0.0000
2017-05-10;29.0000;27.0000;27.0000;40.9067;5.9727;;;0.0957;0.1121;0.0229;0.0546;0.0709;0.0175;0.1483;0.1799;0.0420;25.6667;4.1633;2.3678;2.3019;0.8217;8.3333;1.1547;;;;;82.6333;0.8409;0.4499;0.5240;0.1003;87.6467;0.8418;0.3776;0.4709;0.1023;84.7767;0.8893;0.8190;0.9990;0.2050;;;0.5456;0.6361;0.1223;0.4192;0.5246;0.1115;0.8945;1.1009;0.1908;0.0000;0.0000;27.0000;36.0400;5.4875;;0.0778;0.1066;0.0397;0.0658;0.1176;0.1402;0.0000;0.0000;27.0000;2.7450;2.6198;7.0000;;;83.2200;0.3861;0.5497;87.8900;0.2884;0.5183;85.1600;0.6745;1.0912;;0.4640;0.6563;0.3281;0.5840;0.7921;0.8547;0.0000;27.0000;42.0200;6.2552;;0.1018;0.1114;0.0522;0.0813;0.1540;0.2083;0.0000;0.0000;21.0000;1.3000;1.3765;9.0000;;;81.6700;0.4535;0.4857;86.7100;0.3409;0.4327;83.7600;0.7944;0.8183;;0.5553;0.5972;0.3931;0.4264;0.9484;0.9503;0.0000;29.0000;44.6600;2.6178;;0.0584;0.1182;0.0328;0.0557;0.0912;0.1784;0.0000;0.0000;29.0000;3.1940;2.9717;9.0000;;;83.0100;0.2854;0.5389;88.3400;0.2485;0.4366;85.4100;0.5339;1.0015;;0.3438;0.6571;0.2813;0.5025;0.6251;1.1967;0.0000
2017-05-16;33.0000;32.0000;31.0000;46.5800;3.5678;;;0.1585;0.1612;0.0086;0.1368;0.1594;0.0366;0.3126;0.3577;0.0570;47.0000;1.7321;3.4324;3.1880;0.8347;11.0000;1.7321;;;;;83.0400;0.7987;0.7418;0.7174;0.0571;88.4167;1.0200;0.9166;0.9514;0.1694;85.8233;1.0104;1.6465;1.7104;0.2964;;;0.9003;0.8785;0.0621;1.0162;1.0751;0.2245;1.8636;1.9831;0.2795;0.0000;0.0000;32.0000;43.7000;2.1342;;0.1545;0.1760;0.1152;0.2031;0.2697;0.4029;0.0000;0.0000;49.0000;4.0600;3.9652;10.0000;;;83.9100;0.8061;0.8051;89.4400;0.9758;1.2226;86.8500;1.7819;2.1683;;0.9606;0.9811;1.0909;1.4257;2.0516;2.2883;0.0000;33.0000;46.5800;3.1760;;0.1539;0.1547;0.1067;0.1560;0.2606;0.3579;0.0000;0.0000;46.0000;2.4110;2.3359;10.0000;;;82.3400;0.7174;0.6649;87.4000;0.7402;0.8399;84.8300;1.4577;1.4075;;0.8713;0.8196;0.8470;0.8664;1.7183;1.5315;0.0000;31.0000;49.4600;3.0287;;0.1558;0.1561;0.1180;0.1220;0.2737;0.3109;0.0000;0.0000;46.0000;4.1370;3.6855;13.0000;;;82.8700;0.7539;0.7031;88.4100;0.8994;0.8217;85.7900;1.6533;1.4102;;0.9097;0.8592;1.0174;0.8497;1.9271;1.6648;0.0000
2017-05-26;47.0000;47.0000;43.0000;52.4200;4.2625;0.0589;0.0171;0.2010;0.1960;0.0329;0.2694;0.2702;0.0871;0.5321;0.5520;0.1465;63.0000;3.0000;3.7822;3.9656;0.8254;5.3333;1.1547;81.5500;1.3859;0.2578;0.0518;80.2767;0.9220;0.8341;0.8302;0.1149;83.8433;1.0768;1.4017;1.4295;0.3857;82.3600;0.7973;2.3847;2.4294;0.5990;0.3167;0.0690;1.0352;1.0262;0.1467;1.6462;1.6788;0.4870;2.9303;3.0080;0.8701;0.0000;0.0000;47.0000;50.3800;3.1035;0.0710;0.2465;0.2344;0.3889;0.3707;0.7064;0.7266;0.0000;0.0000;66.0000;2.6440;5.0153;6.0000;80.5700;0.2944;79.2700;0.9426;0.9774;82.8700;1.8814;1.9026;81.5300;3.1184;3.1759;0.3655;1.1891;1.2117;2.2703;2.2733;3.8249;4.2355;0.0000;43.0000;53.6600;0.5128;;0.1674;0.1718;0.2228;0.2164;0.3902;0.4456;0.0000;0.0000;60.0000;3.5530;3.3194;4.0000;;;80.4800;0.6903;0.7256;83.6600;1.1403;1.1693;82.4300;1.8306;2.0113;;0.8577;0.8974;1.3630;1.3645;2.2207;2.2935;0.0000;47.0000;53.2200;6.7655;0.0468;0.2007;0.1855;0.1858;0.2319;0.4333;0.4906;0.0000;0.0000;63.0000;3.8110;4.3505;6.0000;82.5300;0.2211;81.0800;0.8600;0.8089;85.0000;1.0534;1.2631;83.1200;2.1345;2.0374;0.2679;1.0607;0.9944;1.2392;1.3670;2.5678;2.4392;0.0000
