"date","Port1_SM","Port2_SM","Port3_SM","Port4_SM","Port5_SM"
"2017-03-23 10:50:00",0.3192058801651001,0.29368412494659424,0.3595852851867676,0.33990469574928284,0.34564709663391113
"2017-03-23 11:00:00",0.31729671359062195,0.29397958517074585,0.3591172993183136,0.34391260147094727,0.34564709663391113
"2017-03-23 11:10:00",0.31757020950317383,0.2942747473716736,0.3595852851867676,0.344409316778183,0.34663307666778564
"2017-03-23 11:20:00",0.31757020950317383,0.29456964135169983,0.3600524067878723,0.34490513801574707,0.3473701477050781
"2017-03-23 11:30:00",0.31757020950317383,0.2948642671108246,0.36028560996055603,0.34564709663391113,0.3478603661060333
"2017-03-23 11:40:00",0.31757020950317383,0.2948642671108246,0.3605186343193054,0.34515267610549927,0.3483496308326721
"2017-03-23 11:50:00",0.31729671359062195,0.2948642671108246,0.3605186343193054,0.34540000557899475,0.3483496308326721
"2017-03-23 12:00:00",0.3170229494571686,0.29456964135169983,0.3607513904571533,0.34564709663391113,0.34859395027160645
"2017-03-23 12:10:00",0.3167489469051361,0.29456964135169983,0.3607513904571533,0.34540000557899475,0.3488380014896393
"2017-03-23 12:20:00",0.3167489469051361,0.29456964135169983,0.3609839677810669,0.34564709663391113,0.3490818440914154
"2017-03-23 12:30:00",0.31647464632987976,0.29456964135169983,0.3609839677810669,0.34564709663391113,0.3493254482746124
"2017-03-23 12:40:00",0.3162001371383667,0.2942747473716736,0.36121630668640137,0.345893919467926,0.34956881403923035
"2017-03-23 12:50:00",0.31592535972595215,0.2942747473716736,0.36121630668640137,0.3461405634880066,0.34956881403923035
"2017-03-23 13:00:00",0.3156503140926361,0.2942747473716736,0.36121630668640137,0.3461405634880066,0.34956881403923035
"2017-03-23 13:10:00",0.3153750002384186,0.2942747473716736,0.36121630668640137,0.345893919467926,0.34981197118759155
"2017-03-23 13:20:00",0.3153750002384186,0.29397958517074585,0.36121630668640137,0.345893919467926,0.34981197118759155
"2017-03-23 13:30:00",0.31509944796562195,0.29397958517074585,0.36121630668640137,0.34564709663391113,0.34956881403923035
"2017-03-23 13:40:00",0.31482362747192383,0.29368412494659424,0.36121630668640137,0.345893919467926,0.34981197118759155
"2017-03-23 13:50:00",0.3145475685596466,0.29338839650154114,0.36121630668640137,0.345893919467926,0.34981197118759155
"2017-03-23 14:00:00",0.3142712116241455,0.29338839650154114,0.36121630668640137,0.3461405634880066,0.35005486011505127
"2017-03-23 14:10:00",0.3139946460723877,0.29309239983558655,0.36121630668640137,0.3461405634880066,0.35005486011505127
"2017-03-23 14:20:00",0.313717782497406,0.29309239983558655,0.36121630668640137,0.3461405634880066,0.3502975404262543
"2017-03-23 14:30:00",0.3134406805038452,0.29279613494873047,0.36121630668640137,0.34564709663391113,0.35005486011505127
"2017-03-23 14:40:00",0.31316331028938293,0.29279613494873047,0.36121630668640137,0.34564709663391113,0.3502975404262543
"2017-03-23 14:50:00",0.31288570165634155,0.2924996018409729,0.36121630668640137,0.345893919467926,0.35054001212120056
"2017-03-23 15:00:00",0.3126078248023987,0.29220280051231384,0.3609839677810669,0.345893919467926,0.35054001212120056
"2017-03-23 15:10:00",0.3123296797275543,0.29220280051231384,0.3609839677810669,0.34564709663391113,0.35054001212120056
"2017-03-23 15:20:00",0.31205126643180847,0.2919057011604309,0.3609839677810669,0.34564709663391113,0.35054001212120056
"2017-03-23 15:30:00",0.3117726147174835,0.2916083335876465,0.3607513904571533,0.34564709663391113,0.35054001212120056
"2017-03-23 15:40:00",0.3117726147174835,0.2916083335876465,0.3607513904571533,0.34540000557899475,0.35054001212120056
"2017-03-23 15:50:00",0.3114936947822571,0.2916083335876465,0.3607513904571533,0.34540000557899475,0.35054001212120056
"2017-03-23 16:00:00",0.31121450662612915,0.29131069779396057,0.3607513904571533,0.34515267610549927,0.35078224539756775
"2017-03-23 16:10:00",0.31093505024909973,0.29131069779396057,0.3605186343193054,0.34490513801574707,0.35102424025535583
"2017-03-23 16:20:00",0.3106553554534912,0.29131069779396057,0.3605186343193054,0.34490513801574707,0.35078224539756775
"2017-03-23 16:30:00",0.3103753924369812,0.29101279377937317,0.3605186343193054,0.34490513801574707,0.35078224539756775
"2017-03-23 16:40:00",0.3103753924369812,0.29101279377937317,0.36028560996055603,0.34465736150741577,0.35078224539756775
"2017-03-23 16:50:00",0.3103753924369812,0.2907146215438843,0.36028560996055603,0.344409316778183,0.35054001212120056
"2017-03-23 17:00:00",0.3103753924369812,0.2907146215438843,0.36028560996055603,0.344409316778183,0.35078224539756775
"2017-03-23 17:10:00",0.3103753924369812,0.2907146215438843,0.36028560996055603,0.344409316778183,0.35078224539756775
"2017-03-23 17:20:00",0.3103753924369812,0.2907146215438843,0.3600524067878723,0.344409316778183,0.35078224539756775
"2017-03-23 17:30:00",0.3103753924369812,0.2907146215438843,0.3600524067878723,0.3441610634326935,0.35054001212120056
"2017-03-23 17:40:00",0.3100951611995697,0.2907146215438843,0.3600524067878723,0.3441610634326935,0.35054001212120056
"2017-03-23 17:50:00",0.3100951611995697,0.2907146215438843,0.3600524067878723,0.34391260147094727,0.35078224539756775
"2017-03-23 18:00:00",0.3100951611995697,0.2907146215438843,0.3598189651966095,0.34391260147094727,0.35078224539756775
"2017-03-23 18:10:00",0.3103753924369812,0.2907146215438843,0.3598189651966095,0.34391260147094727,0.35078224539756775
"2017-03-23 18:20:00",0.3103753924369812,0.2907146215438843,0.3598189651966095,0.34391260147094727,0.35078224539756775
"2017-03-23 18:30:00",0.3103753924369812,0.2907146215438843,0.3598189651966095,0.34391260147094727,0.35078224539756775
"2017-03-23 18:40:00",0.3103753924369812,0.29101279377937317,0.3598189651966095,0.34366387128829956,0.35102424025535583
"2017-03-23 18:50:00",0.3103753924369812,0.29101279377937317,0.3598189651966095,0.34366387128829956,0.35078224539756775
"2017-03-23 19:00:00",0.3103753924369812,0.29101279377937317,0.3598189651966095,0.34366387128829956,0.35102424025535583
"2017-03-23 19:10:00",0.3103753924369812,0.29101279377937317,0.3598189651966095,0.34366387128829956,0.35102424025535583
"2017-03-23 19:20:00",0.3106553554534912,0.29101279377937317,0.3598189651966095,0.34366387128829956,0.35102424025535583
"2017-03-23 19:30:00",0.31093505024909973,0.29131069779396057,0.3598189651966095,0.3441610634326935,0.35174885392189026
"2017-03-23 19:40:00",0.31121450662612915,0.29131069779396057,0.3598189651966095,0.344409316778183,0.35174885392189026
"2017-03-23 19:50:00",0.3114936947822571,0.2916083335876465,0.3598189651966095,0.344409316778183,0.35174885392189026
"2017-03-23 20:00:00",0.3114936947822571,0.2916083335876465,0.3598189651966095,0.344409316778183,0.35174885392189026
"2017-03-23 20:10:00",0.3117726147174835,0.2916083335876465,0.3598189651966095,0.344409316778183,0.35174885392189026
"2017-03-23 20:20:00",0.3117726147174835,0.2919057011604309,0.3598189651966095,0.34465736150741577,0.3519899249076843
"2017-03-23 20:30:00",0.31205126643180847,0.2919057011604309,0.3598189651966095,0.34465736150741577,0.3519899249076843
"2017-03-23 20:40:00",0.31205126643180847,0.29220280051231384,0.3598189651966095,0.34465736150741577,0.3519899249076843
"2017-03-23 20:50:00",0.3123296797275543,0.2924996018409729,0.3598189651966095,0.34490513801574707,0.3522307872772217
"2017-03-23 21:00:00",0.3126078248023987,0.2924996018409729,0.3598189651966095,0.34490513801574707,0.3522307872772217
"2017-03-23 21:10:00",0.3126078248023987,0.2924996018409729,0.3598189651966095,0.34515267610549927,0.3519899249076843
"2017-03-23 21:20:00",0.3126078248023987,0.2924996018409729,0.3598189651966095,0.34515267610549927,0.3522307872772217
"2017-03-23 21:30:00",0.31288570165634155,0.29279613494873047,0.3598189651966095,0.34540000557899475,0.3522307872772217
"2017-03-23 21:40:00",0.31288570165634155,0.29279613494873047,0.3598189651966095,0.34564709663391113,0.3522307872772217
"2017-03-23 21:50:00",0.31288570165634155,0.29279613494873047,0.3598189651966095,0.34564709663391113,0.35247141122817993
"2017-03-23 22:00:00",0.31316331028938293,0.29309239983558655,0.3598189651966095,0.34564709663391113,0.35247141122817993
"2017-03-23 22:10:00",0.31316331028938293,0.29309239983558655,0.3598189651966095,0.34564709663391113,0.35247141122817993
"2017-03-23 22:20:00",0.3134406805038452,0.29309239983558655,0.3598189651966095,0.345893919467926,0.3527117967605591
"2017-03-23 22:30:00",0.3134406805038452,0.29338839650154114,0.3600524067878723,0.345893919467926,0.3527117967605591
"2017-03-23 22:40:00",0.313717782497406,0.29338839650154114,0.3600524067878723,0.345893919467926,0.3527117967605591
"2017-03-23 22:50:00",0.313717782497406,0.29309239983558655,0.3600524067878723,0.3461405634880066,0.3527117967605591
"2017-03-23 23:00:00",0.3139946460723877,0.29338839650154114,0.3600524067878723,0.3461405634880066,0.3527117967605591
"2017-03-23 23:10:00",0.3139946460723877,0.29338839650154114,0.3600524067878723,0.34638693928718567,0.3529519736766815
"2017-03-23 23:20:00",0.3139946460723877,0.29368412494659424,0.3598189651966095,0.34638693928718567,0.3529519736766815
"2017-03-23 23:30:00",0.3139946460723877,0.29397958517074585,0.3600524067878723,0.34638693928718567,0.3529519736766815
"2017-03-23 23:40:00",0.3139946460723877,0.29397958517074585,0.3600524067878723,0.3468790054321289,0.3529519736766815
"2017-03-23 23:50:00",0.3142712116241455,0.29368412494659424,0.3600524067878723,0.3468790054321289,0.35319191217422485
"2017-03-24 00:00:00",0.3142712116241455,0.29368412494659424,0.3600524067878723,0.3468790054321289,0.3529519736766815
"2017-03-24 00:10:00",0.3142712116241455,0.29397958517074585,0.3598189651966095,0.34712469577789307,0.35319191217422485
"2017-03-24 00:20:00",0.3145475685596466,0.29397958517074585,0.3600524067878723,0.34712469577789307,0.35319191217422485
"2017-03-24 00:30:00",0.3142712116241455,0.29397958517074585,0.3600524067878723,0.34712469577789307,0.35319191217422485
"2017-03-24 00:40:00",0.3145475685596466,0.2942747473716736,0.3600524067878723,0.3473701477050781,0.3534316420555115
"2017-03-24 00:50:00",0.3145475685596466,0.2942747473716736,0.3600524067878723,0.3473701477050781,0.3534316420555115
"2017-03-24 01:00:00",0.3145475685596466,0.2942747473716736,0.3600524067878723,0.3473701477050781,0.3534316420555115
"2017-03-24 01:10:00",0.31482362747192383,0.29456964135169983,0.3600524067878723,0.3473701477050781,0.3534316420555115
