"date","Port1_SM","Port2_SM","Port3_SM","Port4_SM","Port5_SM"
"2017-03-23 11:10:00",0.28438887000083923,0.2551981806755066,0.33092373609542847,0.29456964135169983,0.42813384532928467
"2017-03-23 11:20:00",0.2846928536891937,0.2551981806755066,0.3319651782512665,0.29633334279060364,0.42847347259521484
"2017-03-23 11:30:00",0.2846928536891937,0.2555287778377533,0.3330027163028717,0.2975037097930908,0.4286430776119232
"2017-03-23 11:40:00",0.28530004620552063,0.2555287778377533,0.33326148986816406,0.2980872690677643,0.4286430776119232
"2017-03-23 11:50:00",0.2849965989589691,0.2555287778377533,0.3335200250148773,0.2983786463737488,0.4298260509967804
"2017-03-23 12:00:00",0.2846928536891937,0.2555287778377533,0.3337782919406891,0.2986697554588318,0.4298260509967804
"2017-03-23 12:10:00",0.28438887000083923,0.2555287778377533,0.33403635025024414,0.2989605665206909,0.4296574890613556
"2017-03-23 12:20:00",0.2840845584869385,0.2551981806755066,0.3342941403388977,0.29925113916397095,0.4303308129310608
"2017-03-23 12:30:00",0.2837800085544586,0.2548673152923584,0.3342941403388977,0.3012775778770447,0.4303308129310608
"2017-03-23 12:40:00",0.2834751605987549,0.2548673152923584,0.3342941403388977,0.30300411581993103,0.4299944341182709
"2017-03-23 12:50:00",0.28317004442214966,0.2548673152923584,0.3342941403388977,0.30472102761268616,0.43066656589508057
"2017-03-23 13:00:00",0.28286463022232056,0.2548673152923584,0.3342941403388977,0.3069954216480255,0.43066656589508057
"2017-03-23 13:10:00",0.28255894780158997,0.254204660654068,0.3342941403388977,0.30756136775016785,0.43066656589508057
"2017-03-23 13:20:00",0.28194674849510193,0.25387290120124817,0.3342941403388977,0.3123296797275543,0.43083423376083374
"2017-03-23 13:30:00",0.2816402018070221,0.25387290120124817,0.3342941403388977,0.3103753924369812,0.43133631348609924
"2017-03-23 13:40:00",0.28102630376815796,0.25354084372520447,0.33403635025024414,0.3069954216480255,0.43133631348609924
"2017-03-23 13:50:00",0.28102630376815796,0.2532084584236145,0.33403635025024414,0.308971643447876,0.4318371117115021
"2017-03-23 14:00:00",0.28071892261505127,0.2532084584236145,0.3337782919406891,0.3100951611995697,0.43150338530540466
"2017-03-23 14:10:00",0.2804112732410431,0.25287580490112305,0.3337782919406891,0.3103753924369812,0.431001752614975
"2017-03-23 14:20:00",0.2801033556461334,0.2525428235530853,0.3335200250148773,0.3100951611995697,0.43150338530540466
"2017-03-23 14:30:00",0.2797951400279999,0.2525428235530853,0.3335200250148773,0.3095339238643646,0.43150338530540466
"2017-03-23 14:40:00",0.27948662638664246,0.25220954418182373,0.3335200250148773,0.31121450662612915,0.43167033791542053
"2017-03-23 14:50:00",0.27948662638664246,0.25187599658966064,0.33326148986816406,0.3098146915435791,0.4326688051223755
"2017-03-23 15:00:00",0.27886876463890076,0.2515421211719513,0.33326148986816406,0.31205126643180847,0.43217021226882935
"2017-03-23 15:10:00",0.2785594165325165,0.2515421211719513,0.33326148986816406,0.3100951611995697,0.43217021226882935
"2017-03-23 15:20:00",0.2785594165325165,0.2515421211719513,0.33326148986816406,0.3098146915435791,0.43217021226882935
"2017-03-23 15:30:00",0.27793988585472107,0.25120794773101807,0.3330027163028717,0.3095339238643646,0.43233656883239746
"2017-03-23 15:40:00",0.27793988585472107,0.25087347626686096,0.3330027163028717,0.3095339238643646,0.4320037364959717
"2017-03-23 15:50:00",0.27762967348098755,0.25087347626686096,0.3330027163028717,0.30925291776657104,0.43233656883239746
"2017-03-23 16:00:00",0.27762967348098755,0.25087347626686096,0.3330027163028717,0.30925291776657104,0.4326688051223755
"2017-03-23 16:10:00",0.27700841426849365,0.25053870677948,0.3330027163028717,0.308971643447876,0.4326688051223755
"2017-03-23 16:20:00",0.27700841426849365,0.25020360946655273,0.33274370431900024,0.3086901307106018,0.43233656883239746
"2017-03-23 16:30:00",0.2766973674297333,0.25020360946655273,0.33274370431900024,0.3086901307106018,0.4326688051223755
"2017-03-23 16:40:00",0.27700841426849365,0.25020360946655273,0.3324844539165497,0.3086901307106018,0.43217021226882935
"2017-03-23 16:50:00",0.276386022567749,0.25020360946655273,0.3324844539165497,0.3086901307106018,0.4326688051223755
"2017-03-23 17:00:00",0.276386022567749,0.249868243932724,0.33222493529319763,0.30840831995010376,0.4328347146511078
"2017-03-23 17:10:00",0.276386022567749,0.249868243932724,0.33222493529319763,0.30840831995010376,0.43250277638435364
"2017-03-23 17:20:00",0.2760744094848633,0.2495325654745102,0.3319651782512665,0.3095339238643646,0.4328347146511078
"2017-03-23 17:30:00",0.2760744094848633,0.2491965889930725,0.3319651782512665,0.3114936947822571,0.43250277638435364
"2017-03-23 17:40:00",0.2760744094848633,0.2491965889930725,0.3319651782512665,0.3086901307106018,0.43250277638435364
"2017-03-23 17:50:00",0.2760744094848633,0.2491965889930725,0.3319651782512665,0.30840831995010376,0.4331660866737366
"2017-03-23 18:00:00",0.2760744094848633,0.2491965889930725,0.3319651782512665,0.3081262707710266,0.4331660866737366
"2017-03-23 18:10:00",0.27576249837875366,0.2491965889930725,0.3317051827907562,0.307843953371048,0.4326688051223755
"2017-03-23 18:20:00",0.2760744094848633,0.2491965889930725,0.3317051827907562,0.30756136775016785,0.43300047516822815
"2017-03-23 18:30:00",0.2760744094848633,0.2491965889930725,0.3317051827907562,0.307843953371048,0.4326688051223755
"2017-03-23 18:40:00",0.2760744094848633,0.2491965889930725,0.33144494891166687,0.30756136775016785,0.43333157896995544
"2017-03-23 18:50:00",0.2760744094848633,0.2495325654745102,0.33144494891166687,0.30756136775016785,0.43333157896995544
